Price sequence generation for initial 1:
Position 0: secret=1, price=1
Position 180: price 3
Position 181: price 9
Found sequence [3, -4, 7, -4] at position 1978
Price from sequence: 4
Changes at this position: [3, -4, 7, -4]
Prices around this position:
Position 1978: price 2
Position 1979: price 5
Position 1980: price 1
Position 1981: price 8
Found sequence [3, -3, -5, 6] at position 1135
Price from sequence: 7
Changes at this position: [3, -3, -5, 6]
Prices around this position:
Position 1135: price 6
Position 1136: price 9
Position 1137: price 6
Position 1138: price 1
Found sequence [3, -3, -4, 0] at position 1317
Price from sequence: 1
Changes at this position: [3, -3, -4, 0]
Prices around this position:
Position 1317: price 5
Position 1318: price 8
Position 1319: price 5
Position 1320: price 1
Found sequence [3, -3, -4, 2] at position 139
Price from sequence: 4
Changes at this position: [3, -3, -4, 2]
Prices around this position:
Position 139: price 6
Position 140: price 9
Position 141: price 6
Position 142: price 2
Found sequence [3, -3, -4, 3] at position 461
Price from sequence: 5
Changes at this position: [3, -3, -4, 3]
Prices around this position:
Position 461: price 6
Position 462: price 9
Position 463: price 6
Position 464: price 2
Found sequence [3, -3, -4, 3] at position 1871
Price from sequence: 3
Changes at this position: [3, -3, -4, 3]
Prices around this position:
Position 1871: price 4
Position 1872: price 7
Position 1873: price 4
Position 1874: price 0
Found sequence [3, -3, -4, 7] at position 599
Price from sequence: 8
Changes at this position: [3, -3, -4, 7]
Prices around this position:
Position 599: price 5
Position 600: price 8
Position 601: price 5
Position 602: price 1
Found sequence [3, -3, -3, 1] at position 1114
Price from sequence: 4
Changes at this position: [3, -3, -3, 1]
Prices around this position:
Position 1114: price 6
Position 1115: price 9
Position 1116: price 6
Position 1117: price 3
Found sequence [3, -3, -3, 2] at position 638
Price from sequence: 3
Changes at this position: [3, -3, -3, 2]
Prices around this position:
Position 638: price 4
Position 639: price 7
Position 640: price 4
Position 641: price 1
Found sequence [3, -3, -3, 5] at position 267
Price from sequence: 7
Changes at this position: [3, -3, -3, 5]
Prices around this position:
Position 267: price 5
Position 268: price 8
Position 269: price 5
Position 270: price 2
Found sequence [3, -3, -2, -4] at position 1960
Price from sequence: 0
Changes at this position: [3, -3, -2, -4]
Prices around this position:
Position 1960: price 6
Position 1961: price 9
Position 1962: price 6
Position 1963: price 4
Found sequence [3, -3, -2, 0] at position 939
Price from sequence: 1
Changes at this position: [3, -3, -2, 0]
Prices around this position:
Position 939: price 3
Position 940: price 6
Position 941: price 3
Position 942: price 1
Found sequence [3, -3, -2, 4] at position 1965
Price from sequence: 8
Changes at this position: [3, -3, -2, 4]
Prices around this position:
Position 1965: price 6
Position 1966: price 9
Position 1967: price 6
Position 1968: price 4
Found sequence [3, -3, -2, 6] at position 430
Price from sequence: 8
Changes at this position: [3, -3, -2, 6]
Prices around this position:
Position 430: price 4
Position 431: price 7
Position 432: price 4
Position 433: price 2
Found sequence [3, -3, -1, 1] at position 1417
Price from sequence: 6
Changes at this position: [3, -3, -1, 1]
Prices around this position:
Position 1417: price 6
Position 1418: price 9
Position 1419: price 6
Position 1420: price 5
Found sequence [3, -3, -1, 2] at position 1250
Price from sequence: 6
Changes at this position: [3, -3, -1, 2]
Prices around this position:
Position 1250: price 5
Position 1251: price 8
Position 1252: price 5
Position 1253: price 4
Found sequence [3, -3, -1, 4] at position 1305
Price from sequence: 8
Changes at this position: [3, -3, -1, 4]
Prices around this position:
Position 1305: price 5
Position 1306: price 8
Position 1307: price 5
Position 1308: price 4
Found sequence [3, -3, -1, 7] at position 915
Price from sequence: 9
Changes at this position: [3, -3, -1, 7]
Prices around this position:
Position 915: price 3
Position 916: price 6
Position 917: price 3
Position 918: price 2
Found sequence [3, -3, 0, -2] at position 1895
Price from sequence: 3
Changes at this position: [3, -3, 0, -2]
Prices around this position:
Position 1895: price 5
Position 1896: price 8
Position 1897: price 5
Position 1898: price 5
Found sequence [3, -3, 0, -1] at position 1097
Price from sequence: 1
Changes at this position: [3, -3, 0, -1]
Prices around this position:
Position 1097: price 2
Position 1098: price 5
Position 1099: price 2
Position 1100: price 2
Found sequence [3, -3, 0, 2] at position 276
Price from sequence: 5
Changes at this position: [3, -3, 0, 2]
Prices around this position:
Position 276: price 3
Position 277: price 6
Position 278: price 3
Position 279: price 3
Found sequence [3, -3, 0, 5] at position 891
Price from sequence: 8
Changes at this position: [3, -3, 0, 5]
Prices around this position:
Position 891: price 3
Position 892: price 6
Position 893: price 3
Position 894: price 3
Found sequence [3, -3, 0, 5] at position 1021
Price from sequence: 5
Changes at this position: [3, -3, 0, 5]
Prices around this position:
Position 1021: price 0
Position 1022: price 3
Position 1023: price 0
Position 1024: price 0
Found sequence [3, -3, 0, 6] at position 506
Price from sequence: 6
Changes at this position: [3, -3, 0, 6]
Prices around this position:
Position 506: price 0
Position 507: price 3
Position 508: price 0
Position 509: price 0
Found sequence [3, -3, 0, 7] at position 1253
Price from sequence: 9
Changes at this position: [3, -3, 0, 7]
Prices around this position:
Position 1253: price 2
Position 1254: price 5
Position 1255: price 2
Position 1256: price 2
Found sequence [3, -3, 1, -5] at position 1335
Price from sequence: 0
Changes at this position: [3, -3, 1, -5]
Prices around this position:
Position 1335: price 4
Position 1336: price 7
Position 1337: price 4
Position 1338: price 5
Found sequence [3, -3, 1, -3] at position 419
Price from sequence: 0
Changes at this position: [3, -3, 1, -3]
Prices around this position:
Position 419: price 2
Position 420: price 5
Position 421: price 2
Position 422: price 3
Found sequence [3, -3, 1, 8] at position 215
Price from sequence: 9
Changes at this position: [3, -3, 1, 8]
Prices around this position:
Position 215: price 0
Position 216: price 3
Position 217: price 0
Position 218: price 1
Found sequence [3, -3, 2, -1] at position 1041
Price from sequence: 1
Changes at this position: [3, -3, 2, -1]
Prices around this position:
Position 1041: price 0
Position 1042: price 3
Position 1043: price 0
Position 1044: price 2
Found sequence [3, -3, 2, -1] at position 1081
Price from sequence: 5
Changes at this position: [3, -3, 2, -1]
Prices around this position:
Position 1081: price 4
Position 1082: price 7
Position 1083: price 4
Position 1084: price 6
Found sequence [3, -3, 2, 6] at position 333
Price from sequence: 9
Changes at this position: [3, -3, 2, 6]
Prices around this position:
Position 333: price 1
Position 334: price 4
Position 335: price 1
Position 336: price 3
Found sequence [3, -3, 3, -7] at position 955
Price from sequence: 1
Changes at this position: [3, -3, 3, -7]
Prices around this position:
Position 955: price 5
Position 956: price 8
Position 957: price 5
Position 958: price 8
Found sequence [3, -3, 3, -3] at position 1333
Price from sequence: 4
Changes at this position: [3, -3, 3, -3]
Prices around this position:
Position 1333: price 4
Position 1334: price 7
Position 1335: price 4
Position 1336: price 7
Found sequence [3, -3, 3, -1] at position 678
Price from sequence: 8
Changes at this position: [3, -3, 3, -1]
Prices around this position:
Position 678: price 6
Position 679: price 9
Position 680: price 6
Position 681: price 9
Found sequence [3, -3, 3, -1] at position 1333
Price from sequence: 7
Changes at this position: [3, -3, 3, -1]
Prices around this position:
Position 1333: price 5
Position 1334: price 8
Position 1335: price 5
Position 1336: price 8
Found sequence [3, -3, 3, 1] at position 172
Price from sequence: 4
Changes at this position: [3, -3, 3, 1]
Prices around this position:
Position 172: price 0
Position 173: price 3
Position 174: price 0
Position 175: price 3
Found sequence [3, -3, 3, 4] at position 176
Price from sequence: 9
Changes at this position: [3, -3, 3, 4]
Prices around this position:
Position 176: price 2
Position 177: price 5
Position 178: price 2
Position 179: price 5
Found sequence [3, -3, 3, 6] at position 1339
Price from sequence: 9
Changes at this position: [3, -3, 3, 6]
Prices around this position:
Position 1339: price 0
Position 1340: price 3
Position 1341: price 0
Position 1342: price 3
Found sequence [3, -3, 4, -5] at position 1563
Price from sequence: 0
Changes at this position: [3, -3, 4, -5]
Prices around this position:
Position 1563: price 1
Position 1564: price 4
Position 1565: price 1
Position 1566: price 5
Found sequence [3, -3, 4, -5] at position 1107
Price from sequence: 1
Changes at this position: [3, -3, 4, -5]
Prices around this position:
Position 1107: price 2
Position 1108: price 5
Position 1109: price 2
Position 1110: price 6
Found sequence [3, -3, 4, -5] at position 955
Price from sequence: 4
Changes at this position: [3, -3, 4, -5]
Prices around this position:
Position 955: price 5
Position 956: price 8
Position 957: price 5
Position 958: price 9
Found sequence [3, -3, 5, -4] at position 356
Price from sequence: 3
Changes at this position: [3, -3, 5, -4]
Prices around this position:
Position 356: price 2
Position 357: price 5
Position 358: price 2
Position 359: price 7
Found sequence [3, -3, 5, -3] at position 674
Price from sequence: 5
Changes at this position: [3, -3, 5, -3]
Prices around this position:
Position 674: price 3
Position 675: price 6
Position 676: price 3
Position 677: price 8
Found sequence [3, -3, 5, -2] at position 1147
Price from sequence: 4
Changes at this position: [3, -3, 5, -2]
Prices around this position:
Position 1147: price 1
Position 1148: price 4
Position 1149: price 1
Position 1150: price 6
Found sequence [3, -3, 5, -1] at position 1325
Price from sequence: 8
Changes at this position: [3, -3, 5, -1]
Prices around this position:
Position 1325: price 4
Position 1326: price 7
Position 1327: price 4
Position 1328: price 9
Found sequence [3, -3, 5, 3] at position 776
Price from sequence: 8
Changes at this position: [3, -3, 5, 3]
Prices around this position:
Position 776: price 0
Position 777: price 3
Position 778: price 0
Position 779: price 5
Found sequence [3, -3, 6, -8] at position 1223
Price from sequence: 1
Changes at this position: [3, -3, 6, -8]
Prices around this position:
Position 1223: price 3
Position 1224: price 6
Position 1225: price 3
Position 1226: price 9
Found sequence [3, -3, 6, -6] at position 727
Price from sequence: 0
Changes at this position: [3, -3, 6, -6]
Prices around this position:
Position 727: price 0
Position 728: price 3
Position 729: price 0
Position 730: price 6
Found sequence [3, -3, 6, -5] at position 101
Price from sequence: 2
Changes at this position: [3, -3, 6, -5]
Prices around this position:
Position 101: price 1
Position 102: price 4
Position 103: price 1
Position 104: price 7
Found sequence [3, -3, 7, -9] at position 336
Price from sequence: 0
Changes at this position: [3, -3, 7, -9]
Prices around this position:
Position 336: price 2
Position 337: price 5
Position 338: price 2
Position 339: price 9
Found sequence [3, -3, 7, -5] at position 1075
Price from sequence: 3
Changes at this position: [3, -3, 7, -5]
Prices around this position:
Position 1075: price 1
Position 1076: price 4
Position 1077: price 1
Position 1078: price 8
Found sequence [3, -3, 7, -1] at position 303
Price from sequence: 6
Changes at this position: [3, -3, 7, -1]
Prices around this position:
Position 303: price 0
Position 304: price 3
Position 305: price 0
Position 306: price 7
Found sequence [3, -3, 7, 0] at position 349
Price from sequence: 8
Changes at this position: [3, -3, 7, 0]
Prices around this position:
Position 349: price 1
Position 350: price 4
Position 351: price 1
Position 352: price 8
Found sequence [3, -3, 8, -4] at position 668
Price from sequence: 5
Changes at this position: [3, -3, 8, -4]
Prices around this position:
Position 668: price 1
Position 669: price 4
Position 670: price 1
Position 671: price 9
Found sequence [3, -3, 8, -3] at position 263
Price from sequence: 5
Changes at this position: [3, -3, 8, -3]
Prices around this position:
